Profile Data:
Time                    	P                      	T    	Hu                 	Ws   	Wd          	Long.    	Lat.     	Geopot	Dewp.
409                     	617.8                  	-7.9 	39                 	7.6  	104         	85.273872	27.689606	4099  	-19.4
410                     	617.3                  	-8.0 	39                 	7.6  	104         	85.273792	27.689612	4106  	-19.5
411                     	616.7                  	-8.0 	38                 	7.6  	103         	85.273713	27.689619	4113  	-19.7
412                     	616.1                  	-8.0 	38                 	7.7  	103         	85.273633	27.689625	4121  	-19.8
413                     	615.5                  	-8.1 	37                 	7.7  	102         	85.273554	27.689632	4128  	-20.0
414                     	614.9                  	-8.1 	37                 	7.7  	102         	85.273475	27.689638	4135  	-20.1
415                     	614.3                  	-8.2 	37                 	7.7  	102         	85.273395	27.689645	4143  	-20.3
416                     	613.8                  	-8.2 	36                 	7.7  	101         	85.273316	27.689651	4150  	-20.4
417                     	613.2                  	-8.2 	36                 	7.7  	101         	85.273237	27.689657	4157  	-20.5
418                     	612.6                  	-8.3 	36                 	7.7  	100         	85.273157	27.689664	4165  	-20.7
419                     	612.0                  	-8.3 	35                 	7.8  	100         	85.273078	27.689670	4172  	-20.8
420                     	611.4                  	-8.3 	35                 	7.8  	099         	85.272998	27.689677	4179  	-21.0
421                     	610.9                  	-8.4 	35                 	7.8  	099         	85.272919	27.689683	4187  	-21.2
422                     	610.3                  	-8.4 	34                 	7.8  	098         	85.272840	27.689689	4194  	-21.3
423                     	609.7                  	-8.5 	34                 	7.8  	098         	85.272760	27.689696	4201  	-21.5
424                     	609.1                  	-8.5 	33                 	7.8  	097         	85.272681	27.689702	4209  	-21.7
425                     	608.6                  	-8.6 	33                 	7.9  	097         	85.272602	27.689709	4216  	-21.9
426                     	608.0                  	-8.6 	32                 	7.9  	096         	85.272522	27.689715	4223  	-22.1
427                     	607.4                  	-8.7 	32                 	7.9  	096         	85.272443	27.689721	4231  	-22.3
428                     	606.8                  	-8.7 	31                 	7.9  	095         	85.272363	27.689728	4238  	-22.5
429                     	606.3                  	-8.8 	31                 	7.9  	095         	85.272284	27.689734	4245  	-22.8
430                     	605.7                  	-8.8 	30                 	8.0  	094         	85.272205	27.689741	4253  	-23.0
431                     	605.1                  	-8.9 	30                 	7.9  	095         	85.272125	27.689747	4260  	-23.2
432                     	604.5                  	-8.9 	29                 	7.8  	095         	85.272046	27.689753	4267  	-23.4
433                     	604.0                  	-9.0 	29                 	7.8  	095         	85.271967	27.689760	4275  	-23.6
434                     	603.4                  	-9.0 	29                 	7.7  	095         	85.271887	27.689766	4282  	-23.8
435                     	602.8                  	-9.1 	28                 	7.6  	095         	85.271808	27.689773	4289  	-24.1
436                     	602.2                  	-9.1 	28                 	7.6  	095         	85.271728	27.689779	4297  	-24.3
437                     	601.7                  	-9.2 	27                 	7.5  	095         	85.271649	27.689785	4304  	-24.5
438                     	601.1                  	-9.2 	27                 	7.4  	095         	85.271570	27.689792	4311  	-24.7
439                     	600.6                  	-9.3 	26                 	7.4  	096         	85.271507	27.689799	4319  	-24.9
440                     	600.0                  	-9.3 	26                 	7.3  	096         	85.271458	27.689807	4326  	-25.1
441                     	599.5                  	-9.4 	26                 	7.2  	096         	85.271409	27.689815	4333  	-25.3
442                     	598.9                  	-9.4 	25                 	7.2  	096         	85.271360	27.689823	4340  	-25.6
443                     	598.4                  	-9.5 	25                 	7.1  	096         	85.271311	27.689831	4347  	-25.8
444                     	597.8                  	-9.6 	24                 	7.0  	096         	85.271262	27.689839	4354  	-26.0
445                     	597.3                  	-9.6 	24                 	7.0  	096         	85.271213	27.689847	4361  	-26.2
446                     	596.7                  	-9.7 	24                 	6.9  	097         	85.271164	27.689855	4368  	-26.5
447                     	596.2                  	-9.7 	23                 	6.9  	097         	85.271115	27.689863	4375  	-26.7
448                     	595.6                  	-9.8 	23                 	6.8  	097         	85.271065	27.689871	4382  	-26.9
449                     	595.1                  	-9.8 	22                 	6.7  	097         	85.271016	27.689879	4389  	-27.2
450                     	594.5                  	-9.9 	22                 	6.7  	097         	85.270967	27.689887	4396  	-27.4
451                     	594.0                  	-9.9 	22                 	6.5  	097         	85.270918	27.689895	4403  	-27.7
452                     	593.5                  	-10.0	21                 	6.4  	097         	85.270869	27.689903	4410  	-28.0
453                     	592.9                  	-10.0	21                 	6.3  	098         	85.270820	27.689911	4417  	-26.7
454                     	592.4                  	-10.1	20                 	6.2  	098         	85.270771	27.689919	4424  	-26.9
455                     	591.8                  	-10.1	20                 	6.0  	098         	85.270722	27.689927	4431  	-27.2
456                     	591.3                  	-10.2	19                 	5.9  	098         	85.270673	27.689935	4438  	-27.5
457                     	590.8                  	-10.3	19                 	5.8  	098         	85.270624	27.689943	4446  	-27.7
458                     	590.2                  	-10.3	18                 	5.7  	098         	85.270575	27.689951	4453  	-28.0
459                     	589.7                  	-10.4	18                 	5.6  	098         	85.270525	27.689959	4460  	-28.3
460                     	589.1                  	-10.4	18                 	5.4  	099         	85.270476	27.689967	4467  	-28.6
461                     	588.6                  	-10.5	17                 	5.3  	099         	85.270427	27.689975	4474  	-28.9
462                     	588.1                  	-10.5	17                 	5.2  	099         	85.270378	27.689983	4481  	-29.2
463                     	587.5                  	-10.6	16                 	5.1  	099         	85.270329	27.689991	4488  	-29.4
464                     	587.0                  	-10.6	16                 	5.0  	099         	85.270280	27.689999	4495  	-29.6
465                     	586.4                  	-10.7	16                 	4.8  	100         	85.270231	27.690007	4502  	-29.7
466                     	585.9                  	-10.7	16                 	4.7  	100         	85.270182	27.690015	4509  	-29.9
467                     	585.4                  	-10.8	16                 	4.6  	100         	85.270133	27.690023	4516  	-30.1
468                     	584.8                  	-10.8	15                 	4.5  	100         	85.270084	27.690031	4523  	-30.3
469                     	584.3                  	-10.9	15                 	4.3  	101         	85.270034	27.690039	4530  	-30.4
470                     	583.8                  	-10.9	15                 	4.2  	101         	85.269998	27.690044	4537  	-30.6
471                     	583.2                  	-10.9	15                 	4.2  	101         	85.269970	27.690047	4544  	-30.8
472                     	582.7                  	-11.0	14                 	4.1  	100         	85.269943	27.690049	4551  	-31.0
473                     	582.2                  	-11.0	14                 	4.1  	100         	85.269915	27.690051	4558  	-31.2
474                     	581.7                  	-11.1	14                 	4.0  	100         	85.269888	27.690054	4565  	-31.3
475                     	581.1                  	-11.2	14                 	3.9  	100         	85.269860	27.690056	4572  	-31.5
476                     	580.6                  	-11.2	14                 	3.9  	099         	85.269833	27.690058	4578  	-31.6
477                     	580.1                  	-11.3	14                 	3.8  	099         	85.269805	27.690061	4585  	-31.6
478                     	579.6                  	-11.3	14                 	3.8  	099         	85.269778	27.690063	4592  	-31.6
479                     	579.1                  	-11.4	14                 	3.7  	098         	85.269750	27.690066	4599  	-31.6
480                     	578.5                  	-11.5	14                 	3.7  	098         	85.269723	27.690068	4606  	-31.6
481                     	578.0                  	-11.5	14                 	3.6  	098         	85.269695	27.690070	4613  	-31.6
482                     	577.5                  	-11.6	14                 	3.5  	098         	85.269668	27.690073	4620  	-31.6
483                     	577.0                  	-11.7	14                 	3.5  	097         	85.269641	27.690075	4627  	-31.6
484                     	576.5                  	-11.7	14                 	3.4  	097         	85.269613	27.690078	4634  	-31.6
485                     	575.9                  	-11.8	14                 	3.4  	096         	85.269586	27.690080	4640  	-31.6
486                     	575.4                  	-11.9	15                 	3.3  	096         	85.269558	27.690082	4647  	-31.6
487                     	574.9                  	-11.9	15                 	3.3  	096         	85.269531	27.690085	4654  	-31.6
488                     	574.4                  	-12.0	15                 	3.2  	095         	85.269503	27.690087	4661  	-31.7
489                     	573.9                  	-12.0	15                 	3.2  	095         	85.269476	27.690090	4668  	-31.6
490                     	573.4                  	-12.1	15                 	3.1  	095         	85.269448	27.690092	4675  	-31.6
491                     	572.8                  	-12.2	15                 	3.0  	095         	85.269421	27.690094	4682  	-31.6
492                     	572.3                  	-12.2	15                 	3.0  	095         	85.269393	27.690097	4689  	-31.5
493                     	571.8                  	-12.3	15                 	2.9  	095         	85.269366	27.690099	4696  	-31.5
494                     	571.3                  	-12.3	15                 	2.9  	095         	85.269338	27.690102	4702  	-31.5
495                     	570.8                  	-12.4	16                 	2.8  	096         	85.269311	27.690104	4709  	-31.5
496                     	570.3                  	-12.5	16                 	2.7  	096         	85.269283	27.690106	4716  	-31.4
497                     	569.8                  	-12.5	16                 	2.7  	096         	85.269256	27.690109	4723  	-31.4
498                     	569.2                  	-12.6	16                 	2.6  	097         	85.269228	27.690111	4730  	-31.4
499                     	568.7                  	-12.6	16                 	2.5  	097         	85.269201	27.690114	4737  	-31.3
500                     	568.3                  	-12.7	16                 	2.5  	097         	85.269182	27.690121	4743  	-31.3
501                     	567.8                  	-12.8	16                 	2.4  	098         	85.269170	27.690132	4750  	-31.3
502                     	567.3                  	-12.8	16                 	2.3  	098         	85.269157	27.690143	4756  	-31.3
503                     	566.8                  	-12.9	17                 	2.3  	098         	85.269145	27.690153	4763  	-31.2
504                     	566.3                  	-12.9	17                 	2.2  	099         	85.269133	27.690164	4770  	-31.2
505                     	565.8                  	-13.0	17                 	2.2  	099         	85.269120	27.690175	4776  	-31.2
506                     	565.3                  	-13.0	17                 	2.1  	100         	85.269108	27.690186	4783  	-31.1
507                     	564.8                  	-13.1	17                 	2.0  	100         	85.269096	27.690197	4789  	-31.1
508                     	564.3                  	-13.1	17                 	2.0  	101         	85.269083	27.690208	4796  	-31.1
509                     	563.9                  	-13.2	17                 	1.9  	101         	85.269071	27.690219	4802  	-31.0
510                     	563.4                  	-13.2	18                 	1.8  	102         	85.269059	27.690229	4809  	-31.0
511                     	562.9                  	-13.3	18                 	1.8  	104         	85.269046	27.690240	4815  	-31.0
512                     	562.4                  	-13.3	18                 	1.8  	106         	85.269034	27.690251	4822  	-30.9
513                     	561.9                  	-13.4	18                 	1.8  	108         	85.269022	27.690262	4828  	-30.9
514                     	561.4                  	-13.4	18                 	1.8  	110         	85.269009	27.690273	4835  	-30.9
515                     	561.0                  	-13.4	18                 	1.8  	113         	85.268997	27.690284	4842  	-30.8
516                     	560.5                  	-13.5	19                 	1.8  	115         	85.268985	27.690295	4848  	-30.7
517                     	560.0                  	-13.5	19                 	1.8  	117         	85.268972	27.690305	4855  	-30.5
518                     	559.5                  	-13.5	19                 	1.8  	120         	85.268960	27.690316	4861  	-30.3
519                     	559.0                  	-13.5	20                 	1.8  	122         	85.268948	27.690327	4868  	-30.1
520                     	558.6                  	-13.6	20                 	1.8  	124         	85.268935	27.690338	4874  	-30.0
521                     	558.1                  	-13.6	21                 	1.8  	127         	85.268923	27.690349	4881  	-29.8
522                     	557.6                  	-13.6	21                 	1.8  	129         	85.268911	27.690360	4887  	-29.6
523                     	557.1                  	-13.6	22                 	1.8  	131         	85.268898	27.690371	4894  	-29.4
524                     	556.6                  	-13.7	22                 	1.8  	134         	85.268886	27.690381	4900  	-29.3
525                     	556.2                  	-13.7	22                 	1.8  	136         	85.268874	27.690392	4907  	-29.1
526                     	555.7                  	-13.7	23                 	1.8  	138         	85.268861	27.690403	4913  	-28.9
527                     	555.2                  	-13.7	23                 	1.8  	141         	85.268849	27.690414	4920  	-28.8
528                     	554.7                  	-13.8	24                 	1.8  	143         	85.268837	27.690425	4927  	-28.6
529                     	554.2                  	-13.8	24                 	1.8  	145         	85.268824	27.690436	4933  	-28.5
530                     	553.8                  	-13.8	25                 	1.8  	147         	85.268838	27.690462	4940  	-28.2
531                     	553.3                  	-13.8	26                 	2.0  	154         	85.268869	27.690500	4946  	-27.9
532                     	552.8                  	-13.9	27                 	2.1  	160         	85.268901	27.690538	4953  	-27.5
533                     	552.3                  	-13.9	28                 	2.3  	167         	85.268933	27.690576	4960  	-27.2
534                     	551.8                  	-13.9	29                 	2.4  	172         	85.268964	27.690614	4966  	-26.9
535                     	551.4                  	-14.0	29                 	2.6  	178         	85.268996	27.690651	4973  	-26.6
536                     	550.9                  	-14.0	30                 	2.8  	182         	85.269028	27.690689	4979  	-26.4
537                     	550.4                  	-14.0	31                 	2.9  	186         	85.269059	27.690727	4986  	-26.1
538                     	549.9                  	-14.0	32                 	3.1  	190         	85.269091	27.690765	4993  	-25.8
539                     	549.4                  	-14.1	33                 	3.2  	193         	85.269123	27.690803	4999  	-25.6
540                     	549.0                  	-14.1	34                 	3.4  	196         	85.269154	27.690840	5006  	-25.3
541                     	548.5                  	-14.1	35                 	3.5  	199         	85.269186	27.690878	5012  	-25.1
542                     	548.0                  	-14.2	36                 	3.7  	201         	85.269218	27.690916	5019  	-24.9
543                     	547.5                  	-14.2	37                 	3.8  	203         	85.269249	27.690954	5026  	-24.7
544                     	547.0                  	-14.3	38                 	4.0  	205         	85.269281	27.690992	5032  	-24.5
545                     	546.6                  	-14.3	38                 	4.1  	206         	85.269312	27.691029	5039  	-24.5
546                     	546.1                  	-14.4	39                 	4.3  	208         	85.269344	27.691067	5046  	-24.4
547                     	545.6                  	-14.4	39                 	4.5  	209         	85.269376	27.691105	5052  	-24.3
548                     	545.1                  	-14.5	40                 	4.6  	210         	85.269407	27.691143	5059  	-24.2
549                     	544.7                  	-14.6	40                 	4.8  	211         	85.269439	27.691181	5065  	-24.1
550                     	544.2                  	-14.6	41                 	4.9  	212         	85.269471	27.691218	5072  	-24.0
551                     	543.7                  	-14.7	41                 	5.0  	213         	85.269502	27.691256	5079  	-24.0
552                     	543.2                  	-14.7	42                 	5.0  	214         	85.269534	27.691294	5085  	-23.9
553                     	542.8                  	-14.8	42                 	5.1  	215         	85.269566	27.691332	5092  	-23.8
554                     	542.3                  	-14.8	43                 	5.2  	216         	85.269597	27.691370	5098  	-23.7
555                     	541.8                  	-14.9	43                 	5.3  	216         	85.269629	27.691407	5105  	-23.7
556                     	541.3                  	-14.9	44                 	5.3  	217         	85.269661	27.691445	5112  	-23.6
557                     	540.9                  	-15.0	44                 	5.4  	218         	85.269692	27.691483	5118  	-23.6
558                     	540.4                  	-15.0	44                 	5.5  	218         	85.269724	27.691521	5125  	-23.6
559                     	539.9                  	-15.1	45                 	5.5  	219         	85.269756	27.691559	5132  	-23.6
560                     	539.5                  	-15.2	45                 	5.6  	220         	85.269787	27.691596	5138  	-23.5
561                     	539.0                  	-15.2	45                 	5.7  	220         	85.269823	27.691635	5145  	-23.5
562                     	538.5                  	-15.3	45                 	5.8  	221         	85.269881	27.691675	5151  	-23.5
563                     	538.1                  	-15.3	46                 	5.8  	221         	85.269938	27.691716	5158  	-23.5
564                     	537.6                  	-15.4	46                 	5.9  	222         	85.269996	27.691757	5164  	-23.5
565                     	537.1                  	-15.5	46                 	6.0  	223         	85.270053	27.691798	5171  	-23.5
566                     	536.7                  	-15.5	47                 	6.1  	223         	85.270111	27.691838	5178  	-23.5
567                     	536.2                  	-15.6	47                 	6.1  	224         	85.270168	27.691879	5184  	-23.5
568                     	535.7                  	-15.6	47                 	6.2  	224         	85.270226	27.691920	5191  	-23.5
569                     	535.3                  	-15.7	47                 	6.3  	225         	85.270283	27.691961	5197  	-23.5
570                     	534.8                  	-15.7	48                 	6.4  	225         	85.270341	27.692001	5204  	-23.5
571                     	534.3                  	-15.8	48                 	6.4  	226         	85.270398	27.692042	5210  	-23.5
572                     	533.9                  	-15.9	48                 	6.5  	226         	85.270456	27.692083	5217  	-23.5
573                     	533.4                  	-15.9	48                 	6.6  	227         	85.270513	27.692123	5223  	-23.5
574                     	532.9                  	-16.0	49                 	6.6  	227         	85.270571	27.692164	5230  	-23.5
575                     	532.5                  	-16.0	49                 	6.7  	228         	85.270628	27.692205	5236  	-23.5
576                     	532.0                  	-16.1	49                 	6.8  	229         	85.270686	27.692246	5243  	-23.5
577                     	531.6                  	-16.2	50                 	6.8  	229         	85.270743	27.692286	5250  	-23.5
578                     	531.1                  	-16.2	50                 	6.9  	230         	85.270801	27.692327	5256  	-23.5
579                     	530.6                  	-16.3	50                 	7.0  	230         	85.270858	27.692368	5263  	-23.5
580                     	530.2                  	-16.3	50                 	7.0  	231         	85.270915	27.692408	5269  	-23.5
581                     	529.7                  	-16.4	51                 	7.1  	231         	85.270973	27.692449	5276  	-23.5
582                     	529.2                  	-16.5	51                 	7.2  	232         	85.271030	27.692490	5282  	-23.5
583                     	528.8                  	-16.5	51                 	7.2  	232         	85.271088	27.692531	5289  	-23.5
584                     	528.3                  	-16.6	52                 	7.3  	233         	85.271145	27.692571	5295  	-23.5
585                     	527.9                  	-16.6	52                 	7.4  	233         	85.271203	27.692612	5302  	-23.4
586                     	527.4                  	-16.7	52                 	7.5  	234         	85.271260	27.692653	5308  	-23.4
587                     	526.9                  	-16.7	53                 	7.5  	234         	85.271318	27.692694	5315  	-23.4
588                     	526.5                  	-16.8	53                 	7.6  	234         	85.271375	27.692734	5322  	-23.4
589                     	526.0                  	-16.9	54                 	7.7  	235         	85.271433	27.692775	5328  	-23.4
590                     	525.5                  	-16.9	54                 	7.7  	235         	85.271490	27.692816	5335  	-23.3
591                     	525.0                  	-17.0	54                 	7.8  	235         	85.271557	27.692860	5342  	-23.3
592                     	524.6                  	-17.0	55                 	7.8  	235         	85.271627	27.692905	5349  	-23.3
593                     	524.1                  	-17.1	55                 	7.9  	234         	85.271697	27.692950	5356  	-23.3
594                     	523.6                  	-17.1	55                 	7.9  	234         	85.271767	27.692996	5363  	-23.3
595                     	523.1                  	-17.2	56                 	8.0  	234         	85.271837	27.693041	5370  	-23.3
596                     	522.6                  	-17.3	56                 	8.0  	233         	85.271907	27.693086	5377  	-23.3
597                     	522.1                  	-17.3	56                 	8.0  	233         	85.271977	27.693131	5384  	-23.3
598                     	521.6                  	-17.4	57                 	8.1  	233         	85.272047	27.693177	5391  	-23.3
599                     	521.1                  	-17.5	57                 	8.1  	233         	85.272117	27.693222	5398  	-23.4
600                     	520.6                  	-17.6	57                 	8.2  	232         	85.272187	27.693267	5405  	-23.4
601                     	520.2                  	-17.6	57                 	8.2  	232         	85.272257	27.693313	5412  	-23.4
602                     	519.7                  	-17.7	57                 	8.3  	232         	85.272327	27.693358	5419  	-23.5
603                     	519.2                  	-17.8	58                 	8.3  	231         	85.272397	27.693403	5426  	-23.5
604                     	518.7                  	-17.8	58                 	8.3  	231         	85.272467	27.693448	5434  	-23.5
605                     	518.2                  	-17.9	58                 	8.4  	231         	85.272537	27.693494	5441  	-23.6
606                     	517.7                  	-18.0	58                 	8.4  	231         	85.272607	27.693539	5448  	-23.6
607                     	517.2                  	-18.0	58                 	8.5  	230         	85.272677	27.693584	5455  	-23.6
608                     	516.7                  	-18.1	59                 	8.5  	230         	85.272747	27.693629	5462  	-23.7
609                     	516.2                  	-18.2	59                 	8.6  	230         	85.272817	27.693675	5469  	-23.7
610                     	515.7                  	-18.3	59                 	8.6  	230         	85.272887	27.693720	5476  	-23.7
611                     	515.3                  	-18.3	59                 	8.6  	230         	85.272957	27.693765	5483  	-23.8
612                     	514.8                  	-18.4	59                 	8.6  	231         	85.273027	27.693810	5490  	-23.8
613                     	514.3                  	-18.5	59                 	8.5  	231         	85.273097	27.693856	5497  	-23.8
614                     	513.8                  	-18.5	60                 	8.5  	232         	85.273166	27.693901	5504  	-23.9
615                     	513.3                  	-18.6	60                 	8.5  	232         	85.273236	27.693946	5511  	-23.9
616                     	512.8                  	-18.7	60                 	8.5  	233         	85.273306	27.693992	5518  	-23.9
617                     	512.3                  	-18.7	60                 	8.5  	233         	85.273376	27.694037	5526  	-24.0
618                     	511.8                  	-18.8	60                 	8.4  	234         	85.273446	27.694082	5533  	-24.0
619                     	511.4                  	-18.9	60                 	8.4  	234         	85.273516	27.694127	5540  	-24.1
620                     	510.9                  	-18.9	61                 	8.4  	234         	85.273586	27.694173	5547  	-24.1
621                     	510.4                  	-19.0	61                 	8.4  	235         	85.273656	27.694218	5554  	-24.1
622                     	509.9                  	-19.1	61                 	8.4  	235         	85.273726	27.694260	5561  	-24.2
623                     	509.4                  	-19.1	61                 	8.3  	236         	85.273794	27.694296	5568  	-24.2
624                     	509.0                  	-19.2	61                 	8.3  	236         	85.273862	27.694333	5575  	-24.2
625                     	508.5                  	-19.3	62                 	8.3  	237         	85.273931	27.694370	5582  	-24.3
626                     	508.0                  	-19.4	62                 	8.3  	237         	85.273999	27.694406	5589  	-24.3
627                     	507.5                  	-19.4	62                 	8.3  	238         	85.274067	27.694443	5595  	-24.3
628                     	507.1                  	-19.5	62                 	8.3  	238         	85.274136	27.694479	5602  	-24.4
629                     	506.6                  	-19.6	62                 	8.3  	239         	85.274204	27.694516	5609  	-24.4
630                     	506.1                  	-19.6	62                 	8.3  	239         	85.274272	27.694552	5616  	-24.4
631                     	505.6                  	-19.7	63                 	8.2  	239         	85.274341	27.694589	5623  	-24.5
632                     	505.2                  	-19.8	63                 	8.2  	239         	85.274409	27.694625	5630  	-24.5
633                     	504.7                  	-19.8	63                 	8.2  	239         	85.274477	27.694662	5637  	-24.5
634                     	504.2                  	-19.9	63                 	8.1  	239         	85.274546	27.694699	5644  	-24.6
635                     	503.8                  	-20.0	63                 	8.1  	239         	85.274614	27.694735	5651  	-24.6
636                     	503.3                  	-20.0	64                 	8.1  	239         	85.274682	27.694772	5658  	-24.6
637                     	502.8                  	-20.1	64                 	8.1  	239         	85.274750	27.694808	5665  	-24.7
638                     	502.4                  	-20.2	64                 	8.0  	239         	85.274819	27.694845	5672  	-24.7
639                     	501.9                  	-20.2	64                 	8.0  	239         	85.274887	27.694881	5679  	-24.8
640                     	501.4                  	-20.3	64                 	8.0  	239         	85.274955	27.694918	5686  	-24.8
641                     	500.9                  	-20.4	64                 	8.0  	239         	85.275024	27.694954	5692  	-24.9
642                     	500.5                  	-20.4	64                 	7.9  	239         	85.275092	27.694991	5699  	-24.9
643                     	500.0                  	-20.5	64                 	7.9  	239         	85.275160	27.695028	5706  	-25.0
644                     	499.5                  	-20.6	65                 	7.9  	239         	85.275229	27.695064	5713  	-25.0
645                     	499.1                  	-20.6	65                 	7.9  	239         	85.275297	27.695101	5720  	-25.1
646                     	498.6                  	-20.7	65                 	7.8  	239         	85.275365	27.695137	5727  	-25.1
647                     	498.1                  	-20.8	65                 	7.8  	239         	85.275434	27.695174	5734  	-25.1
648                     	497.7                  	-20.8	65                 	7.8  	239         	85.275502	27.695210	5741  	-25.2
649                     	497.2                  	-20.9	65                 	7.8  	239         	85.275570	27.695247	5748  	-25.2
650                     	496.7                  	-20.9	65                 	7.7  	239         	85.275639	27.695284	5755  	-25.3
651                     	496.3                  	-21.0	65                 	7.8  	239         	85.275707	27.695320	5762  	-25.3
652                     	495.8                  	-21.1	66                 	7.8  	239         	85.275787	27.695366	5769  	-25.4
653                     	495.3                  	-21.1	66                 	7.9  	238         	85.275868	27.695412	5776  	-25.4
654                     	494.8                  	-21.2	66                 	7.9  	238         	85.275948	27.695458	5783  	-25.4
655                     	494.4                  	-21.3	66                 	8.0  	238         	85.276028	27.695504	5790  	-25.5
656                     	493.9                  	-21.3	66                 	8.0  	238         	85.276109	27.695550	5798  	-25.5
657                     	493.4                  	-21.4	66                 	8.1  	238         	85.276189	27.695595	5805  	-25.5
658                     	492.9                  	-21.4	67                 	8.1  	238         	85.276269	27.695641	5812  	-25.6
659                     	492.4                  	-21.5	67                 	8.1  	237         	85.276349	27.695687	5819  	-25.6
660                     	492.0                  	-21.6	67                 	8.2  	237         	85.276430	27.695733	5826  	-25.6
661                     	491.5                  	-21.6	67                 	8.2  	237         	85.276510	27.695779	5833  	-25.7
662                     	491.0                  	-21.7	67                 	8.3  	237         	85.276590	27.695825	5841  	-25.7
663                     	490.5                  	-21.7	67                 	8.3  	237         	85.276670	27.695871	5848  	-25.7
664                     	490.0                  	-21.8	68                 	8.4  	237         	85.276751	27.695917	5855  	-25.8
665                     	489.6                  	-21.8	68                 	8.4  	237         	85.276831	27.695962	5862  	-25.8
666                     	489.1                  	-21.9	68                 	8.5  	237         	85.276911	27.696008	5869  	-25.8
667                     	488.6                  	-22.0	68                 	8.5  	236         	85.276992	27.696054	5876  	-25.8
668                     	488.1                  	-22.0	69                 	8.6  	236         	85.277072	27.696100	5884  	-25.8
669                     	487.7                  	-22.1	69                 	8.6  	236         	85.277152	27.696146	5891  	-25.8
670                     	487.2                  	-22.1	69                 	8.7  	236         	85.277232	27.696192	5898  	-25.9
671                     	486.7                  	-22.2	69                 	8.8  	236         	85.277313	27.696238	5905  	-25.9
672                     	486.2                  	-22.2	69                 	8.9  	236         	85.277393	27.696284	5912  	-25.9
673                     	485.8                  	-22.3	70                 	9.0  	236         	85.277473	27.696329	5919  	-25.9
674                     	485.3                  	-22.3	70                 	9.2  	237         	85.277554	27.696375	5927  	-25.9
675                     	484.8                  	-22.4	70                 	9.3  	237         	85.277634	27.696421	5934  	-26.0
676                     	484.3                  	-22.4	70                 	9.4  	237         	85.277714	27.696467	5941  	-26.0
677                     	483.9                  	-22.5	71                 	9.5  	237         	85.277794	27.696513	5948  	-26.0
678                     	483.4                  	-22.5	71                 	9.7  	237         	85.277875	27.696559	5955  	-26.0
679                     	482.9                  	-22.6	71                 	9.8  	237         	85.277955	27.696605	5962  	-26.0
680                     	482.5                  	-22.6	71                 	9.9  	237         	85.278035	27.696651	5970  	-26.0
681                     	482.0                  	-22.7	72                 	10.1 	237         	85.278115	27.696697	5977  	-26.0
682                     	481.5                  	-22.7	72                 	10.2 	237         	85.278210	27.696749	5984  	-26.0
683                     	481.1                  	-22.8	72                 	10.3 	237         	85.278328	27.696812	5991  	-26.1
684                     	480.6                  	-22.8	72                 	10.4 	237         	85.278445	27.696874	5998  	-26.1
685                     	480.1                  	-22.8	72                 	10.6 	238         	85.278562	27.696937	6005  	-26.1
686                     	479.7                  	-22.9	73                 	10.7 	238         	85.278679	27.697000	6012  	-26.1
687                     	479.2                  	-22.9	73                 	10.8 	238         	85.278796	27.697062	6019  	-26.1
688                     	478.8                  	-23.0	73                 	10.9 	238         	85.278913	27.697125	6026  	-26.1
689                     	478.3                  	-23.0	73                 	11.1 	238         	85.279030	27.697187	6033  	-26.1
690                     	477.9                  	-23.1	74                 	11.2 	238         	85.279147	27.697250	6040  	-26.2
691                     	477.4                  	-23.1	74                 	11.3 	238         	85.279264	27.697313	6047  	-26.2
692                     	477.0                  	-23.2	74                 	11.5 	238         	85.279381	27.697375	6054  	-26.2
693                     	476.5                  	-23.2	74                 	11.6 	238         	85.279498	27.697438	6061  	-26.2
694                     	476.0                  	-23.3	75                 	11.7 	238         	85.279615	27.697501	6068  	-26.2
695                     	475.6                  	-23.3	75                 	11.9 	238         	85.279732	27.697563	6075  	-26.2
696                     	475.1                  	-23.3	75                 	12.0 	239         	85.279849	27.697626	6082  	-26.2
697                     	474.7                  	-23.4	76                 	12.1 	239         	85.279966	27.697688	6089  	-26.2
698                     	474.2                  	-23.4	76                 	12.3 	239         	85.280083	27.697751	6096  	-26.2
699                     	473.8                  	-23.5	76                 	12.4 	239         	85.280200	27.697814	6103  	-26.2
700                     	473.3                  	-23.5	77                 	12.5 	239         	85.280317	27.697876	6110  	-26.2
701                     	472.9                  	-23.6	77                 	12.7 	239         	85.280435	27.697939	6117  	-26.2
702                     	472.4                  	-23.6	77                 	12.8 	239         	85.280552	27.698002	6124  	-26.2
703                     	472.0                  	-23.6	77                 	12.9 	239         	85.280669	27.698064	6131  	-26.2
704                     	471.5                  	-23.7	78                 	13.1 	239         	85.280786	27.698127	6138  	-26.2
705                     	471.1                  	-23.7	78                 	13.2 	239         	85.280903	27.698189	6145  	-26.2
706                     	470.6                  	-23.7	78                 	13.3 	239         	85.281020	27.698252	6152  	-26.3
707                     	470.2                  	-23.8	78                 	13.5 	239         	85.281137	27.698315	6159  	-26.3
708                     	469.7                  	-23.8	78                 	13.6 	240         	85.281254	27.698377	6166  	-26.3
709                     	469.3                  	-23.8	78                 	13.7 	240         	85.281371	27.698440	6173  	-26.3
710                     	468.8                  	-23.8	78                 	13.9 	240         	85.281488	27.698503	6180  	-26.3
